business_id,company_name,business_ref_code,account_manager,business_group,business_unit,account_motion
143801,JEDHA HOLDINGS PTE. LTD.,SGJEHJ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130031,JENGA CORP PTE. LTD.,SGJECL,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
122145,JET TECHNOLOGIES (APAC) PTE LTD,SGJTTK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
124257,JIA ASIA ASSET MANAGEMENT PTE. LTD.,SGBHRY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
60470,JINTING INVESTMENTS PTE. LTD.,SGJNTN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
63369,JJ SHIP EQUIP AGENCIES PTE. LTD.,SGSHE3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
135655,Juneaio Limited,SGPPEB,SG AM - Caroline,AFT HK Limited,AspireBA,Key
132593,K.H SINGA PROSPER PTE. LTD.,SGSP7U,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
133523,KADAN CAPITAL MANAGEMENT PTE. LTD.,SGRHXM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
85294,KAHAIA PTE. LTD.,SGKPQM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
69879,KAYA FOUNDERS INVESTMENT SPV PTE. LTD.,SGKAFR,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
142992,"KAYA FOUNDERS ONE TO TEN FUND, L.P",SGKAF3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
68978,KAYA FOUNDERS PTE. LTD.,SGKAYF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
142997,"KAYA FOUNDERS ZERO TO ONE FUND, L.P",SGANVT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
124956,KAYNES HOLDING PTE. LTD.,SGKH5E,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
90529,KC FAMILY OFFICE PTE. LTD.,SGFFDN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
131873,Kids 'R Us Limited,SGKDSM,SG AM - Caroline,AFT HK Limited,AspireBA,Key
77017,Kindred Health Inc. Pte. Ltd.,SGKNH3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
103659,KONINKLIJKE LUCHTVAART MAATSCH APPIJ N.V. (KLM ROYAL DUTCH AIRLINES),SGKNNL,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
126015,Kredit Hero PTE LTD,SGKRHU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
95319,L3 MANAGEMENT PTE. LTD.,SGB5TH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
142314,LAMUDI CONNECT PTE. LTD.,SGLC4V,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
125217,LAN HIGH SHIPPING PTE. LTD.,SGLHD7,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72055,LAZE TRADER PTE. LTD.,SGLAZT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
137457,LIGHTSTORM ASIA PTE. LTD.,SGLGAW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
150785,LIGHTSTORM INTERNATIONAL PTE LTD,SGLGN7,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72319,LINEARPLOT PTE. LTD.,SGLNPB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
136989,LIQUIDX LABS PTE. LTD.,SGLQLP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
101418,LIQUIDX LABS PTE. LTD.,SGLQLK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
97027,LIQUIDX VENTURES PTE. LTD.,SGLQUV,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
84282,LONGXING AOXIANG INTERNATIONAL TRADING (SINGAPORE) PTE. LTD.,SGLNGA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
70387,M-DAQ PAYMENT SOLUTIONS PTE. LTD.,SGWALT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
79333,MAGIC WILLOW MANAGEMENT PTE. LTD.,SGMAGW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
75787,MAGNUM CAPITAL LLP,SGJYTQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72352,MAHAANA WEALTH PTE. LTD.,SGMAWW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
77673,MAIORA CAPITAL PTE. LTD.,SGMC96,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
98056,Maneo HK Limited,SGMLER,SG AM - Caroline,AFT HK Limited,AspireBA,Key
69214,MANIROBOTICS PTE. LTD.,SGMANV,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
60822,MAQSAD PTE. LTD.,SGMAQP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
114380,MASUYA ASSET PARTNERS ASIA PTE LTD,SGMAV6,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130613,MATRIX TECH MAINTENANCE PTE. LTD.,SGB5FT,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
120270,MAYA STRATEGIC MANAGEMENT PTE. LTD.,SGCF9A,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
75771,MEMBERS ONLY HOSPITALITY PTE. LTD.,SGMEMH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
124417,MENGSEN TRADE PTE LTD,SGNMYW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
128225,MERCURY RESOURCES PTE. LTD.,SGZ3ME,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
77856,MERKLEPOINT FAMILY OFFICE PTE. LTD.,SGMEFY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
131416,MINUS AI PTE. LTD.,SGMPNQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
138155,MODERN ASIA ASSETS HOLDINGS PTE. LTD.,SGMAA9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
133908,MODI INDONESIA 2020 PTE. LTD.,SGVTRS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
90326,MOLICHEM TRADING PTE. LTD.,CNMLCT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
124913,MONOTONY MANAGEMENT PTE. LTD.,SGNRL9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
64924,MOONZAE TRADING PTE. LTD.,SGMNZT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
103079,MOSSPACA PTE. LTD.,SGMSPU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
99134,NAAB SECURITIES PTE. LTD.,SGNAST,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
54305,NALU CAPITAL MANAGEMENT PTE. LTD.,SGNAUC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
136049,NEBUTECH MED PTE. LTD.,SGNMHU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
65370,NEXT CENTURY LIFE PTE. LTD.,SGNECH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
107120,Nexus International School (Singapore) Pte. Ltd.,SGNENM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
177233,NF RESOURCES PTE LTD,SGRPBH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
151476,NF WORLDS GAMING PTE LTD,SGWRGT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130993,NONPUBLIC OPENAI SPV I PTE. LTD.,SGNPHA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
93428,NORTHERN STAR & SOUTHERN OCEAN PTE. LTD.,SGNRSE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
65112,Nostromo Pte. Ltd.,SGNP4L,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
116110,NOVI EDUCATION PTE. LTD.,SGEDP4,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
94789,NOVOTEC GROUP PTE. LTD.,SGNVTG,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130135,NOVOTOP PTE. LTD.,SGNVPN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
95702,NOVVASTAR HOLDINGS PTE. LTD.,SGNVVH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
88429,NT GOMETA PTE LTD,SGGMEP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
146913,NUVOLAX LIMITED,SGNUVG,SG AM - Caroline,AFT HK Limited,AspireBA,Key
148344,OCEANPULSE SUPPLY CHAIN PTE LTD,SGCSGB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
144935,OM SATTVA OVERSEAS PTE. LTD.,SGSVGU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
100251,OMMITRA PTE. LTD.,SGMP8T,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
131853,ONE THREESIX MANAGEMENT PTE. LTD.,SGTMKY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130686,ORARETAIL PTE. LTD.,SGRPDC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
87485,ORIENTAL OCEAN CHEMICAL TECHNOLOGY PTE. LTD.,SGZFEM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
106869,OVERMUGGED PTE. LTD.,SGVPRK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
121786,PACE ADVISORY PTE. LTD.,SGMYHS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
65505,PANDAI EDUCATION PTE. LTD.,SGPANE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
139390,PAO HERITAGE PTE. LTD.,SGRHHC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
120323,PARADISE ENGINE PTE. LTD.,SGPEXR,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
129855,PAVER TECH PTE. LTD.,SGPTJN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
71624,PENROSE TECH (SINGAPORE) PTE. LTD.,SGPET9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
76694,PHOENIX RISING SG PTE. LTD.,SGPHER,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
81627,PHOENIX TECHNOLOGY PTE. LTD.,SGPHET,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
112402,PILI STARSHIP PTE. LTD.,SGVCQY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
56505,PIXELCRAFT STUDIOS PTE. LTD.,SGPXES,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
88701,PLANET SCUBA PTE. LTD.,SGPSRA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
132504,PNG CR SERVICES COMPANY PTE. LIMITED,SGPSYN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
129695,POLYMMA TECHNO PTE. LTD.,SGPLTS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
140862,POWERTRENDS PTE LTD,SGPWPD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
133883,PPN2 Limited,SGPPNL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
133885,PPN4 Limited,SGPPLD,SG AM - Caroline,AFT HK Limited,AspireBA,Key
133886,PPN5 Limited,SGPLBX,SG AM - Caroline,AFT HK Limited,AspireBA,Key
133905,PPN7 Limited,SGJWQW,SG AM - Caroline,AFT HK Limited,AspireBA,Key
135514,PPN8 Limited,SGYMH8,SG AM - Caroline,AFT HK Limited,AspireBA,Key
85909,PRASAD SEEDS GLOBAL PTE. LTD.,SGPSNF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
137919,PRESTO RESEARCH HONG KONG LIMITED,SGUXAW,SG AM - Caroline,AFT HK Limited,AspireBA,Key
59305,Princep Pte. Ltd.,SGHMPF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
101958,PRODEMA LIMITED,SGPRLE,SG AM - Caroline,AFT HK Limited,AspireBA,Key
122161,PT GRAAS INDONESIA TECHNOLOGY,SGGRN8,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
138878,PXT EQUITY PTE. LTD.,SGPXTE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
93379,PYTHON ENERGY PTE. LTD.,SGPYTE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
145225,Q&C SOLUTIONS (APAC) PTE. LTD.,SGVYT2,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
50864,QCP CAPITAL PTE. LTD.,SGQCPC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72530,QUALISYS APAC PTE. LTD.,SGQARM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
64886,QUEST HYPHEN INC PTE. LTD.,SGQUEH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
123609,R & Vecchi International Pte Ltd,SGVN7K,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
103533,R&C ASIA PTE. LTD.,SGAPN6,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
125964,RAEOS ENERGY PTE. LTD.,SGRAEE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
131845,REBLOCK LABS PTE. LTD.,SGRLCB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
122006,RED PANDA PTE. LTD.,SGZMQZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
106745,REDSTONE SOURCING PTE. LTD.,SGRSJW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
141360,REENBIO PTE. LTD.,SG2GYV,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
67716,REIWAG SINGAPORE PTE. LTD.,SGREWS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
78606,ROOMY HOSPITALITY TECHNOLOGIES PTE. LTD.,SGRMYH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
98082,RUSSELL ALLEN & PARTNERS PTE. LTD.,SGRUAE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
131010,RVS Limited,SGRVSL,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72251,RYAN MARINE SERVICES PTE. LTD.,SGRYM8,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
71884,RZMI PTE. LTD.,SGRZMP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
82364,SAILING FUND INVESTMENT PTE. LTD.,SGSAFF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
132564,SAN CERA PTE. LTD.,SGSCHX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
121409,SAPPHIRE STREAM PTE LTD,SGSSHS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
87504,SAQR PTE LTD,SGSAQP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
102120,SCIENSCRIPT DIGITAL PTE. LTD.,SGG2BK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
89244,SEGARA PTE. LTD.,SGSEGM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
124292,SENLAN BIOTECH PTE. LTD.,SGSEBJ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
74111,SF MANAGEMENT SG PTE. LTD.,SGMPGM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
179885,SHORE TREE HOLDINGS PTE LTD,SGVDVZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
84339,SHORE TREE HOLDINGS PTE LTD,SGSTZC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
102708,SHOW DESIGN SINGAPORE PTE. LTD.,SGSDX6,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
87498,SHUN MAO INVESTMENT PTE. LTD.,SGS6HU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
139923,SIC GLOBAL PTE. LTD.,SGGPRK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
115572,SILVER WATER TECHNOLOGIES SINGAPORE PTE. LTD.,SGSLW8,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
93699,SINGAPORE STAR SAIL SHIPBROKERS PTE. LTD.,SGZ8PY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
96049,SIRLINE SUPPLY CHAIN MANAGEMENT PTE. LTD,SGSRLS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
71889,SKORTECH PTE. LTD.,SGSKRP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
71012,SKY MAVIS PTE LTD,SGSKMC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
125905,SMILE XPLORER PTE. LTD.,SGSMXQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
138940,SOCIETE AIR FRANCE,SGSCF4,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
78893,SOLV PTE. LTD.,SGSPA4,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
118740,SORREL PONY INVESTMENT PTE. LTD.,SGSRRP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
74412,SPEDGROW PTE. LTD.,SGYACG,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
111126,SPURSOL PTE LTD,SGSPEQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
93344,STAR CAPITAL BALTICS HOLDING PTE. LTD.,SGSGR8,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
80196,STARBYTE NETWORKS PTE. LTD.,SGVCU5,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
110877,STRATHCONA HOLDINGS PTE LTD,SGSTHD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
146039,Sunday Kin Limited,SGSLSX,SG AM - Caroline,AFT HK Limited,AspireBA,Key
92543,SUNPOR TRADING PTE. LTD.,CNSUNT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
128710,SUNRISE WANG PTE. LTD.,SGSUWX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
117968,SUSTAINABLE BUSINESS LEADERS FORUM PTE. LTD.,SGFS53,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
69035,SWAP ENERGY PTE. LTD.,SGSWER,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
55473,SWAT MOBILITY PTE. LTD.,SGSWAM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
79366,SWB COMMERCIALS PTE. LTD.,SGSWBC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
118306,Synergy Telecoms Pte. LTD.,SGSYTS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
68423,SYNGENERA PTE. LTD.,SGSYNY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
94318,SYSTEM PAY SERVICES (SINGAPORE) PTE. LTD.,SGSYPH,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
125859,TANEX PTE. LTD.,SG4FFQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
98408,TAP GOLD PTE. LTD.,SGTAGQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
146470,TATSU WORKS PTE. LTD.,SGTWUQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
129059,TB MANAGEMENT PTE. LTD.,SGHEFZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
92841,TEAMFORGE PTE. LTD.,SGTYU2,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
146899,TECHWISE X PTE. LTD.,SGTPMF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
108347,THALBERG INTERNATIONAL PTE. LTD.,SGTN7G,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
149859,THE BRIGHTFAMILY LABS PTE LTD,SGNPNN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
109086,TN42 Technologies PTE limited,SGTTRY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
122139,TNK HOLDINGS PTE. LTD.,SGTNKH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
125825,TOPSYNCHRONIZER INDUSTRY PTE. LTD.,SGTNB3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
113761,TRESCAL (SINGAPORE) PTE. LTD.,SG6NQX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
128079,TRIDENT SCIENCES PTE. LTD.,SGTSBX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
117697,TRUEGENICS PTE. LTD.,SGTU6F,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
93698,TUNE TALK SDN BHD,SGTUNT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
125494,TUOSHI CLEAR ENERGY PTE. LTD.,SGTUSC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
142092,TX SUPPLY CHAIN PTE. LTD.,SGGNVY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
77433,Unitatis Limited,SGUNTL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
118512,United EXO Company for Organizing Tourism Trips,SGUCNA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
139672,VASTWAVE PTE. LTD.,SGVPDC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
119445,VEGO INTERNATIONAL PTE. LTD.,SGVEGN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
120284,VENTAMIN PTE. LTD.,SGVPYC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
114086,VERICAP PTE. LTD.,SGVPRM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
123962,VERTA BIOENERGY PTE. LTD.,SGVEBB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
73655,VICTOR MARINE SURVEYOR & CONSULTANT PTE. LTD.,SGVCTM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
136407,VIGORSCENTZ (SINGAPORE) PTE. LTD.,SGVGRS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
71498,VILLAGE WATERS INTERNATIONAL PTE. LTD.,SGVAGW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
54083,Visvasa Agro Pte. Ltd.,SGVSVA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
144700,VITA BUY VENTURES PTE. LTD.,SGVTAB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
66594,WALEE PTE. LTD.,SGWAPZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
130166,WALNUT FINANCIAL ADVISORY PTE. LTD.,SGWALF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
58366,WATAWASTE PTE. LTD.,SGWAPS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
108259,WAVE CREST MARINE CONSULTANT PTE. LTD.,SGWAVC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
72646,WAVEMAKER PACIFIC PARTNERS PTE. LTD.,SGWP9W,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
78418,WAVEMAKER PACIFIC PARTNERS PTE. LTD. (SGD),SGWP5V,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
96172,WEGRO TECHNOLOGIES PTE. LTD,SGWET7,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
108189,WHY CGI PTE LTD,SGWPYN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
117527,WINLUX OPTICAL MFG CO PTE. LTD.,SGWNP4,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
117929,WIZ SUPPLY CHAIN PTE LTD,SGSC5A,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
139174,XINGLU GROUP LIMITED,SGXGZD,SG AM - Caroline,AFT HK Limited,AspireBA,Key
142102,XSQUARED CAPITAL PTE. LTD.,SGXSC8,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
133559,YAT TRADE PTE. LTD.,SGYATT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
138331,YHH YONG HUA HENG TRADING PTE. LTD.,SGYHHY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
128191,YOSTAR INDUSTRY & TRADE PTE. LTD.,SGYSTN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
114240,ZAMMEX PTE. LTD.,SGZP9N,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
135878,ZBOONI HK LIMITED,SGZBNL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
135690,ZENTIDE PTE. LTD.,SGZEPK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
76135,ZILLIQA GROUP PTE. LTD.,SGZQAR,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
68636,10MS TECH PTE. LTD.,SGTPLQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117039,5Y HOLDINGS PTE. LTD.,SGHLPU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77775,ABRAPA ASIA PTE. LTD.,SGABRA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122158,ACCRUE PTE. LTD.,SGQU2D,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
74266,ACIAS PTE. LTD.,SGACP9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76359,aCommerce Company Limited,SGACWQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
80060,aCommerce SDN. BHD.,SGACMS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84715,ACOMMERCE SERVICES PTE. LTD.,SGACS7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69562,ADRA GLOBAL PTE. LTD.,SGADRG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
145280,ADSTAIL PTE. LTD.,SGPYD2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
56602,AEGIS ASIA PTE. LTD.,SGAEAY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
122503,AEROLIFT (SINGAPORE) PTE. LTD.,SGL573,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
